C:\Users\goldl\AppData\Local\Programs\Python\Python39\python.exe C:/Users/goldl/Desktop/genetics-experiments-master/text-processing.py
85,jem ran to the kitchen and asked calpurnia to set an extra plate we had company
100,atticus greeted walter and began a discussion about crops neither jem nor i could follow
180,reason i cant pass the first grade mr finch is ive had to stay out ever spring an help papa with the choppin but theres anothern at the house now thats field size
42,did you pay a bushel of potatoes for him
42,i asked but atticus shook his head at me
117,while walter piled food on his plate he and atticus talked together like two men to the wonderment of jem and me
123,atticus was expounding upon farm problems when walter interrupted to ask if there was any molasses in the house
71,atticus summoned calpurnia who returned bearing the syrup pitcher
47,she stood waiting for walter to help himself
76,walter poured syrup on his vegetables and meat with a generous hand
110,he would probably have poured it into his milk glass had i not asked what the sam hill he was doing
108,the silver saucer clattered when he replaced the pitcher and he quickly put his hands in his lap
25,then he ducked his head
38,atticus shook his head at me again
59,but hes gone and drowned his dinner in syrup i protested
90,hes poured it all over it was then that calpurnia requested my presence in the kitchen
78,she was furious and when she was furious calpurnia s grammar became erratic
69,when in tranquility her grammar was as good as anybodys in maycomb
74,atticus said calpurnia had more education than most colored folks
74,when she squinted down at me the tiny lines around her eyes deepened
166,theres some folks who dont eat like us she whispered fiercely but you aint called on to contradict em at the table when they dont
89,that boys yo compny and if he wants to eat up the table cloth you let him you hear
63,he aint company cal hes just a cunningham hush your mouth
177,dont matter who they are anybody sets foot in this houses yo compny and dont you let me catch you remarkin on their ways like you was so high and mighty
211,yo folks might be bettern the cunninghams but it dont count for nothin the way youre disgracin em  if you cant act fit to eat at the table you can just set here and eat in the kitchen
89,calpurnia sent me through the swinging door to the diningroom with a stinging smack
143,i retrieved my plate and finished dinner in the kitchen thankful though that i was spared the humiliation of facing them again
163,i told calpurnia to just wait id fix her one of these days when she wasnt looking id go off and drown myself in barkers eddy and then shed be sorry
123,besides i added shed already gotten me in trouble once today she had taught me to write and it was all her fault
26,hush your fussin she said
184,jem and walter returned to school ahead of me staying behind to advise atticus of calpurnias iniquities was worth a solitary sprint past the radley place
127,she likes jem bettern she likes me anyway i concluded and suggested that atticus lose no time in packing her off
69,have you ever considered that jem doesnt worry her half as much
27,atticuss voice was flinty
51,ive no intention of getting rid of her now or ever
83,we couldnt operate a single day without cal have you ever thought of that
72,you think about how much cal does for you and you mind her you hear
107,i returned to school and hated calpurnia steadily until a sudden shriek shattered my resentments
107,i looked up to see miss caroline standing in the middle of the room sheer horror flooding her face
69,apparently she had revived enough to persevere in her profession
12,she screamed
73,the male population of the class rushed as one to her assistance
40,lord i thought shes scared of a mouse
125,little chuck little whose patience with all living things was phenomenal said which way did he go miss caroline
26,tell us where he went quick
73,dc he turned to a boy behind him  dc shut the door and well catch him
23,quick maam whered he go
120,miss caroline pointed a shaking finger not at the floor nor at a desk but to a hulking individual unknown to me
79,little chucks face contracted and he said gently you mean him maam
16,yessum hes alive
27,did he scare you some way
93,miss caroline said desperately i was just walking by when it crawled out of his hair
62,just crawled out of his hair little chuck grinned broadly
41,there aint no need to fear a cootie maam
24,aint you ever seen one
85,now dont you be afraid you just go back to your desk and teach us some more
147,little chuck little was another member of the population who didnt know where his next meal was coming from but he was a born gentleman
84,he put his hand under her elbow and led miss caroline to the front of the room
32,now dont you fret maam he said
37,there aint no need to fear a cootie
37,ill just fetch you some cool water
84,the cooties host showed not the faintest interest in the furor he had wrought
107,he searched the scalp above his forehead located his guest and pinched it between his thumb and forefinger
61,miss caroline watched the process in horrid fascination
78,little chuck brought water in a paper cup and she drank it gratefully
30,finally she found her voice
21,what is your name son
16,she asked softly
14,the boy blinked
20,miss caroline nodded
12,burris ewell
39,miss caroline inspected her rollbook
53,i have a ewell here but i dont have a first name
41,would you spell your first name for me
13,dont know how
25,they call me burrist home
98,well burris said miss caroline i think wed better excuse you for the rest of the afternoon
41,i want you to go home and wash your hair
99,from her desk she produced a thick volume leafed through its pages and read for a moment
88,a good home remedy for  burris i want you to go home and wash your hair with lye soap
56,when youve done that treat your scalp with kerosene
15,what fer missus
27,to get rid of the  er cooties
98,you see burris the other children might catch them and you wouldnt want that would you
16,the boy stood up
45,he was the filthiest human i had ever seen
109,his neck was dark gray the backs of his hands were rusty and his fingernails were black deep into the quick
73,he peered at miss caroline from a fistsized clean space on his face
115,no one had noticed him probably because miss caroline and i had entertained the class most of the morning
90,and burris said miss caroline please bathe yourself before you come back tomorrow
25,the boy laughed rudely
31,you aint sendin me home missus
65,i was on the verge of leavin  i done done my time for this year
31,miss caroline looked puzzled
24,what do you mean by that
23,the boy did not answer
35,he gave a short contemptuous snort
173,one of the elderly members of the class answered her hes one of the ewells maam and i wondered if this explanation would be as unsuccessful as my attempt
44,but miss caroline seemed willing to listen
25,whole schools full of em
48,they come first day every year and then leave
113,the truant lady gets em here cause she threatens em with the sheriff but shes give up tryin to hold em
129,she reckons shes carried out the law just gettin their names on the roll and runnin em here the first day
57,youre supposed to mark em absent the rest of the year
28,but what about their parents
39,asked miss caroline in genuine concern
69,aint got no mother was the answer and their paws right contentious
47,burris ewell was flattered by the recital
92,been comin to the first day o the first grade fer three year now he said expansively
65,reckon if im smart this year theyll promote me to the second
118,miss caroline said sit back down please burris and the moment she said it i knew she had made a serious mistake
40,the boys condescension flashed to anger
29,you try and make me missus
40,little chuck little got to his feet
25,let him go maam he said
37,hes a mean one a harddown mean one
65,hes liable to start somethin and theres some little folks here
138,he was among the most diminutive of men but when burris ewell turned toward him little chucks right hand went to his pocket
32,watch your step burris he said
35,id soons kill you as look at you
11,now go home
126,burris seemed to be afraid of a child half his height and miss caroline took advantage of his indecision burris go home
47,if you dont ill call the principal she said
33,ill have to report this anyway
53,the boy snorted and slouched leisurely to the door
72,safely out of range he turned and shouted report and be damned to ye
76,aint no snotnosed slut of a schoolteacher ever born cn make me do nothin
40,you aint makin me go nowhere missus
53,you just remember that you aint makin me go nowhere
87,he waited until he was sure she was crying then he shuffled out of the building
83,soon we were clustered around her desk trying in our various ways to comfort her
21,he was a real mean one
15,below the belt
46,you aint called on to teach folks like that
51,them aint maycombs ways miss caroline not really
22,now dont you fret maam
44,miss caroline why dont you read us a story
40,that cat thing was real fine this mornin
192,miss caroline smiled blew her nose said thank you darlings dispersed us opened a book and mystified the first grade with a long narrative about a toadfrog that lived in a hall
135,when i passed the radley place for the fourth time that day  twice at a full gallop  my gloom had deepened to match the house
253,if the remainder of the school year were as fraught with drama as the first day perhaps it would be mildly entertaining but the prospect of spending nine months refraining from reading and writing made me think of running away
207,by late afternoon most of my traveling plans were complete when jem and i raced each other up the sidewalk to meet atticus coming home from work i didnt give him much of a race
113,it was our habit to run meet atticus the moment we saw him round the post office corner in the distance
110,atticus seemed to have forgotten my noontime fall from grace he was full of questions about school
54,my replies were monosyllabic and he did not press me
96,perhaps calpurnia sensed that my day had been a grim one she let me watch her fix supper
76,shut your eyes and open your mouth and ill give you a surprise she said
148,it was not often that she made crackling bread she said she never had time but with both of us at school today had been an easy one for her
36,she knew i loved crackling bread
24,i missed you today she said
80,the house got so lonesome long about two oclock i had to turn on the radio
54,jemn me aint ever in the house unless its rainin
62,i know she said but one of yous always in callin distance
64,i wonder how much of the day i spend just callin after you
119,well she said getting up from the kitchen chair its enough time to make a pan of cracklin bread i reckon
51,you run along now and let me get supper on the table
35,calpurnia bent down and kissed me
47,i ran along wondering what had come over her
49,she had wanted to make up with me that was it
138,she had always been too hard on me she had at last seen the error of her fractious ways she was sorry and too stubborn to say so
32,i was weary from the days crimes
85,after supper atticus sat down with the paper and called scout ready to read
74,the lord sent me more than i could bear and i went to the front porch
21,atticus followed me
20,something wrong scout
122,i told atticus i didnt feel very well and didnt think id go to school any more if it was all right with him
59,atticus sat down in the swing and crossed his legs
108,his fingers wandered to his watchpocket he said that was the only way he could think
164,he waited in amiable silence and i sought to reinforce my position you never went to school and you do all right so ill just stay home too
57,you can teach me like granddaddy taught you n uncle jack
21,no i cant said atticus
25,i have to make a living
113,besides theyd put me in jail if i kept you at home  dose of magnesia for you tonight and school tomorrow
27,im feeling all right really
21,now whats the matter
124,bit by bit i told him the days misfortunes and she said you taught me all wrong so we cant ever read any more ever
36,please dont send me back please sir
56,atticus stood up and walked to the end of the porch
88,when he completed his examination of the wisteria vine he strolled back to me
118,first of all he said if you can learn a simple trick scout youll get along a lot better with all kinds of folks
100,you never really understand a person until you consider things from his point of view sir
54,until you climb into his skin and walk around in it
105,atticus said i had learned many things today and miss caroline had learned several things herself
191,she had learned not to hand something to a cunningham for one thing but if walter and i had put ourselves in her shoes wed have seen it was an honest mistake on her part
140,we could not expect her to learn all maycombs ways in one day and we could not hold her responsible when she knew no better
20,ill be dogged i said
125,i didnt know no better than not to read to her and she held me responsible  listen atticus i dont have to go to school
38,i was bursting with a sudden thought
22,burris ewell remember
40,he just goes to school the first day
130,the truant lady reckons shes carried out the law when she gets his name on the roll you cant do that scout atticus said
69,sometimes its better to bend the law a little in special cases
38,in your case the law remains rigid
22,so to school you must go
41,i dont see why i have to when he doesnt
11,then listen
84,atticus said the ewells had been the disgrace of maycomb for three generations
66,none of them had done an honest days work in his recollection
133,he said that some christmas when he was getting rid of the tree he would take me with him and show me where and how they lived
47,they were people but they lived like animals
135,they can go to school any time they want to when they show the faintest symptom of wanting an education said atticus
195,there are ways of keeping them in school by force but its silly to force people like the ewells into a new environment if i didnt go to school tomorrow youd force me to
46,let us leave it at this said atticus dryly
48,you miss scout finch are of the common folk
20,you must obey the law
84,he said that the ewells were members of an exclusive society made up of ewells
175,in certain circumstances the common folk judiciously allowed them certain privileges by the simple method of becoming blind to some of the ewells activities
47,they didnt have to go to school for one thing
90,another thing mr bob ewell burriss father was permitted to hunt and trap out of season
24,atticus thats bad i said
123,in maycomb county hunting out of season was a misdemeanor at law a capital felony in the eyes of the populace
197,its against the law all right said my father and its certainly bad but when a man spends his relief checks on green whiskey his children have a way of crying from hunger pains
108,i dont know of any landowner around here who begrudges those children any game their father can hit
82,mr ewell shouldnt do that of course he shouldnt but hell never change his ways
61,are you going to take out your disapproval on his children
110,no sir i murmured and made a final stand but if i keep on goin to school we cant ever read any more
35,thats really bothering you isnt it
108,when atticus looked down at me i saw the expression on his face that always made me expect something
32,do you know what a compromise is
14,bending the law
49,no an agreement reached by mutual concessions
25,it works this way he said
114,if youll concede the necessity of going to school well go on reading every night just as we always have
15,is it a bargain
110,well consider it sealed without the usual formality atticus said when he saw me preparing to spit
143,as i opened the front screen door atticus said by the way scout youd better not say anything at school about our agreement
116,im afraid our activities would be received with considerable disapprobation by the more learned authorities
191,jem and i were accustomed to our fathers lastwillandtestament diction and we were at all times free to interrupt atticus for a translation when it was beyond our understanding
168,i never went to school he said but i have a feeling that if you tell miss caroline we read every night shell get after me and i wouldnt want her after me
239,atticus kept us in fits that evening gravely reading columns of print about a man who sat on a flagpole for no discernible reason which was reason enough for jem to spend the following saturday aloft in the treehouse
126,jem sat from after breakfast until sunset and would have remained overnight had not atticus severed his supply lines
274,i had spent most of the day climbing up and down running errands for him providing him with literature nourishment and water and was carrying him blankets for the night when atticus said if i paid no attention to him jem would come down
18,atticus was right
111,contents  p rev  n ext chapter  the remainder of my schooldays were no more auspicious than the first
257,indeed they were an endless project that slowly evolved into a unit in which miles of construction paper and wax crayon were expended by the state of alabama in its wellmeaning but fruitless efforts to teach me group dynamics
159,what jem called the dewey decimal system was schoolwide by the end of my first year so i had no chance to compare it with other teaching techniques
155,i could only look around me atticus and my uncle who went to school at home knew everything  at least what one didnt know the other did
261,furthermore i couldnt help noticing that my father had served for years in the state legislature elected each time without opposition innocent of the adjustments my teachers thought essential to the development of good citizenship
222,jem educated on a halfdecimal half duncecap basis seemed to function effectively alone or in a group but jem was a poor example no tutorial system devised by man could have stopped him from getting at books
324,as for me i knew nothing except what i gathered from time magazine and reading everything i could lay hands on at home but as i inched sluggishly along the treadmill of the maycomb county school system i could not help receiving the impression that i was being cheated out of something
145,out of what i knew not yet i did not believe that twelve years of unrelieved boredom was exactly what the state had in mind for me
242,as the year passed released from school thirty minutes before jem who had to stay until three oclock i ran by the radley place as fast as i could not stopping until i reached the safety of our front porch
155,one afternoon as i raced by something caught my eye and caught it in such a way that i took a deep breath a long look around and went back
125,two live oaks stood at the edge of the radley lot their roots reached out into the sideroad and made it bumpy
59,something about one of the trees attracted my attention
107,some tinfoil was sticking in a knothole just above my eye level winking at me in the afternoon sun
156,i stood on tiptoe hastily looked around once more reached into the hole and withdrew two pieces of chewing gum minus their outer wrappers
106,my first impulse was to get it into my mouth as quickly as possible but i remembered where i was
57,i ran home and on our front porch i examined my loot
21,the gum looked fresh
43,i sniffed it and it smelled all right
36,i licked it and waited for a while
68,when i did not die i crammed it into my mouth wrigleys double mint
61,when jem came home he asked me where i got such a wad
22,i told him i found it
32,dont eat things you find scout
43,this wasnt on the ground it was in a tree
11,jem growled
19,well it was i said
65,it was sticking in that tree yonder the one comin from school
22,spit it out right now
13,i spat it out
27,the tang was fading anyway
75,ive been chewin it all afternoon and i aint dead yet not even sick
22,jem stamped his foot
71,dont you know youre not supposed to even touch the trees over there
26,youll get killed if you do
25,you touched the house once
18,that was different
38,you go gargle  right now you hear me
46,aint neither itll take the taste outa my mouth
39,you dont n ill tell calpurnia on you
64,rather than risk a tangle with calpurnia i did as jem told me
229,for some reason my first year of school had wrought a great change in our relationship calpurnias tyranny unfairness and meddling in my business had faded to gentle grumblings of general disapproval
68,on my part i went to much trouble sometimes not to provoke her
64,summer was on the way jem and i awaited it with impatience
251,summer was our best season it was sleeping on the back screened porch in cots or trying to sleep in the treehouse summer was everything good to eat it was a thousand colors in a parched landscape but most of all summer was dill
98,the authorities released us early the last day of school and jem and i walked home together
52,reckon old dillll be coming home tomorrow i said
28,probably day after said jem
37,missippi turns em loose a day later
272,as we came to the live oaks at the radley place i raised my finger to point for the hundredth time to the knothole where i had found the chewing gum trying to make jem believe i had found it there and found myself pointing at another piece of tinfoil
14,i see it scout
82,i see it jem looked around reached up and gingerly pocketed a tiny shiny package
138,we ran home and on the front porch we looked at a small box patchworked with bits of tinfoil collected from chewinggum wrappers
84,it was the kind of box wedding rings came in purple velvet with a minute catch
35,jem flicked open the tiny catch
73,inside were two scrubbed and polished pennies one on top of the other
17,jem examined them
20,indianheads he said
52,nineteensix and scout one of ems nineteenhundred
17,these are real old
25,nineteenhundred i echoed
31,say hush a minute im thinkin
48,jem you reckon thats somebodys hidin place
118,naw dont anybody much but us pass by there unless its some grown persons grown folks dont have hidin places
34,you reckon we ought to keep em jem
36,i dont know what we could do scout
25,whod we give em back to
124,i know for a fact dont anybody go by there  cecil goes by the back street an all the way around by town to get home
203,cecil jacobs who lived at the far end of our street next door to the post office walked a total of one mile per school day to avoid the radley place and old mrs henry lafayette dubose
153,mrs dubose lived two doors up the street from us neighborhood opinion was unanimous that mrs dubose was the meanest old woman who ever lived
59,jem wouldnt go by her place without atticus beside him
34,what you reckon we oughta do jem
48,finders were keepers unless title was proven
229,plucking an occasional camellia getting a squirt of hot milk from miss maudie atkinsons cow on a summer day helping ourselves to someones scuppernongs was part of our ethical culture but money was different
22,tell you what said jem
87,well keep em till school starts then go around and ask everybody if theyre theirs
112,theyre some bus childs maybe  he was too taken up with gettin outa school today an forgot em
32,these are somebodys i know that
32,see how theyve been slicked up
17,theyve been saved
68,yeah but why should somebody wanta put away chewing gum like that
24,you know it doesnt last
16,i dont know scout
36,but these are important to somebody
13,hows that jem
56,well indianheads  well they come from the indians
60,theyre real strong magic they make you have good luck
133,not like fried chicken when youre not lookin for it but things like long life n good health n passin sixweeks tests
36,these are real valuable to somebody
29,im gonna put em in my trunk
77,before jem went to his room he looked for a long time at the radley place
31,he seemed to be thinking again
446,two days later dill arrived in a blaze of glory he had ridden the train by himself from meridian to maycomb junction a courtesy title  maycomb junction was in abbott county where he had been met by miss rachel in maycomb s one taxi he had eaten dinner in the diner he had seen two twins hitched together get off the train in bay st louis and stuck to his story regardless of threats
202,he had discarded the abominable blue shorts that were buttoned to his shirts and wore real short pants with a belt he was somewhat heavier no taller and said he had seen his father
114,dills father was taller than ours he had a black beard pointed and was president of the l amp n railroad
55,i helped the engineer for a while said dill yawning
31,in a pigs ear you did dill
14,hush said jem
21,whatll we play today
34,tom and sam and dick said dill
26,lets go in the front yard
78,dill wanted the rover boys because there were three respectable parts
54,he was clearly tired of being our character man
25,im tired of those i said
173,i was tired of playing tom rover who suddenly lost his memory in the middle of a picture show and was out of the script until the end when he was found in alaska
26,make us up one jem i said
26,im tired of makin em up
46,our first days of freedom and we were tired
41,i wondered what the summer would bring
121,we had strolled to the front yard where dill stood looking down the street at the dreary face of the radley place
25,i  smell  death he said
54,i do i mean it he said when i told him to shut up
50,you mean when somebodys dyin you can smell it
62,no i mean i can smell somebody an tell if theyre gonna die
25,an old lady taught me how
32,dill leaned over and sniffed me
55,jean  louise  finch you are going to die in three days
51,dill if you dont hush ill knock you bowlegged
81,i mean it now yawl hush growled jem you act like you believe in hot steams
30,you act like you dont i said
17,whats a hot steam
85,havent you ever walked along a lonesome road at night and passed by a hot place
14,jem asked dill
257,a hot steams somebody who cant get to heaven just wallows around on lonesome roads an if you walk through him when you die youll be one too an youll go around at night suckin peoples breath how can you keep from passing through one
17,you cant said jem
164,sometimes they stretch all the way across the road but if you hafta go through one you say angelbright lifeindeath get off the road dont suck my breath
98,that keeps em from wrapping around you dont you believe a word he says dill i said
32,calpurnia says thats nigger talk
80,jem scowled darkly at me but said well are we gonna play anything or not
35,lets roll in the tire i suggested
20,you know im too big
11,you cn push
81,i ran to the back yard and pulled an old car tire from under the house
35,i slapped it up to the front yard
15,im first i said
51,dill said he ought to be first he just got here
105,jem arbitrated awarded me first push with an extra time for dill and i folded myself inside the tire
174,until it happened i did not realize that jem was offended by my contradicting him on hot steams and that he was patiently awaiting an opportunity to reward me
79,he did by pushing the tire down the sidewalk with all the force in his body
86,ground sky and houses melted into a mad palette my ears throbbed i was suffocating
87,i could not put out my hands to stop they were wedged between my chest and knees
117,i could only hope that jem would outrun the tire and me or that i would be stopped by a bump in the sidewalk
45,i heard him behind me chasing and shouting
135,the tire bumped on gravel skeetered across the road crashed into a barrier and popped me like a cork onto pavement
150,dizzy and nauseated i lay on the cement and shook my head still pounded my ears to silence and heard jems voice scout get away from there come on
77,i raised my head and stared at the radley place steps in front of me
39,come on scout dont just lie there
17,jem was screaming
13,get up cantcha
40,i got to my feet trembling as i thawed
13,get the tire
13,jem hollered
18,bring it with you
33,aint you got any sense at all
91,when i was able to navigate i ran back to them as fast as my shaking knees would carry me
23,why didnt you bring it
21,why dont you get it
13,jem was silent
37,go on it aint far inside the gate
47,why you even touched the house once remember
141,jem looked at me furiously could not decline ran down the sidewalk treaded water at the gate then dashed in and retrieved the tire
31,jem was scowling triumphantly
12,nothin to it
70,i swear scout sometimes you act so much like a girl its mortifyin
71,there was more to it than he knew but i decided not to tell him
67,calpurnia appeared in the front door and yelled lemonade time
55,you all get in outa that hot sun fore you fry alive
64,lemonade in the middle of the morning was a summertime ritual
97,calpurnia set a pitcher and three glasses on the porch then went about her business
59,being out of jems good graces did not worry me especially
40,lemonade would restore his good humor
64,jem gulped down his second glassful and slapped his chest
50,i know what we are going to play he announced
34,something new something different
210,jems head at times was transparent he had thought that up to make me understand he wasnt afraid of radleys in any shape or form to contrast his own fearless heroism with my cowardice
58,jem said scout you can be mrs radley i declare if i will
21,i dont think  smarter
12,still scared
48,he can get out at night when were all asleep
43,scout hows he gonna know what were doin
38,besides i dont think hes still there
60,he died years ago and they stuffed him up the chimney
75,dill said jem you and me can play and scout can watch if shes scared
250,i was fairly sure boo radley was inside that house but i couldnt prove it and felt it best to keep my mouth shut or i would be accused of believing in hot steams phenomena i was immune to in the daytime
108,jem parceled out our roles i was mrs radley and all i had to do was come out and sweep the porch
101,dill was old mr radley he walked up and down the sidewalk and coughed when jem spoke to him
102,jem naturally was boo he went under the front steps and shrieked and howled from time to time
44,as the summer progressed so did our game
159,we polished and perfected it added dialogue and plot until we had manufactured a small play upon which we rang changes every day
146,dill was a villains villain he could get into any character part assigned him and appear tall if height was part of the devilry required
73,he was as good as his worst performance his worst performance was gothic
67,i reluctantly played assorted ladies who entered the script
274,i never thought it as much fun as tarzan and i played that summer with more than vague anxiety despite jems assurances that boo radley was dead and nothing would get me with him and calpurnia there in the daytime and atticus home at night
20,jem was a born hero
205,it was a melancholy little drama woven from bits and scraps of gossip and neighborhood legend mrs radley had been beautiful until she married mr radley and lost all her money
87,she also lost most of her teeth her hair and her right forefinger dills contribution
87,boo bit it off one night when he couldnt find any cats and squirrels to eat
131, she sat in the livingroom and cried most of the time while boo slowly whittled away all the furniture in the house
190,the three of us were the boys who got into trouble i was the probate judge for a change dill led jem away and crammed him beneath the steps poking him with the brushbroom
192,jem would reappear as needed in the shapes of the sheriff assorted townsfolk and miss stephanie crawford who had more to say about the radleys than anybody in maycomb
217,when it was time to play boos big scene jem would sneak into the house steal the scissors from the sewingmachine drawer when calpurnia s back was turned then sit in the swing and cut up newspapers
81,dill would walk by cough at jem and jem would fake a plunge into dills thigh
37,from where i stood it looked real
182,when mr nathan radley passed us on his daily trip to town we would stand still and silent until he was out of sight then wonder what he would do to us if he suspected
187,our activities halted when any of the neighbors appeared and once i saw miss maudie atkinson staring across the street at us her hedge clippers poised in midair
203,one day we were so busily playing chapter xxv book ii of one mans family we did not see atticus standing on the sidewalk looking at us slapping a rolled magazine against his knee
26,the sun said twelve noon
25,what are you all playing
15,nothing said jem
60,jems evasion told me our game was a secret so i kept quiet
45,what are you doing with those scissors then
37,why are you tearing up that newspaper
27,if its todays ill tan you
12,nothing what
11,said atticus
10,nothing sir
41,give me those scissors atticus said
32,theyre no things to play with
67,does this by any chance have anything to do with the radleys
26,no sir said jem reddening
61,i hope it doesnt he said shortly and went inside the house
12,jem shut up
60,hes gone in the livingroom he can hear us in there
67,safely in the yard dill asked jem if we could play any more
11,i dont know
76,atticus didnt say we couldnt jem i said i think atticus knows it anyway
27,if he did hed say he did
242,i was not so sure but jem told me i was being a girl that girls always imagined things thats why other people hated them so and if i started behaving like one i could just go off and find some to play with
41,all right you just keep it up then i said
16,youll find out
70,atticus s arrival was the second reason i wanted to quit the game
77,the first reason happened the day i rolled into the radley front yard
154,through all the head shaking quelling of nausea and jemyelling i had heard another sound so low i could not have heard it from the sidewalk
41,someone inside the house was laughing
180,contents  p rev  n ext chapter  my nagging got the better of jem eventually as i knew it would and to my relief we slowed down the game for a while
291,he still maintained however that atticus hadnt said we couldnt therefore we could and if atticus ever said we couldnt jem had thought of a way around it he would simply change the names of the characters and then we couldnt be accused of playing anything
60,dill was in hearty agreement with this plan of action
75,dill was becoming something of a trial anyway following jem about
90,he had asked me earlier in the summer to marry him then he promptly forgot about it
118,he staked me out marked as his property said i was the only girl he would ever love then he neglected me
72,i beat him up twice but it did no good he only grew closer to jem
118,they spent days together in the treehouse plotting and planning calling me only when they needed a third party
224,but i kept aloof from their more foolhardy schemes for a while and on pain of being called a girl i spent most of the remaining twilights that summer sitting with miss maudie atkinson on her front porch
156,jem and i had always enjoyed the free run of miss maudies yard if we kept out of her azaleas but our contact with her was not clearly defined
139,until jem and dill excluded me from their plans she was only another lady in the neighborhood but a relatively benign presence
374,our tacit treaty with miss maudie was that we could play on her lawn eat her scuppernongs if we didnt jump on the arbor and explore her vast back lot terms so generous we seldom spoke to her so careful were we to preserve the delicate balance of our relationship but jem and dill drove me closer to her with their behavior
62,miss maudie hated her house time spent indoors was time wasted
243,she was a widow a chameleon lady who worked in her flower beds in an old straw hat and mens coveralls but after her five oclock bath she would appear on the porch and reign over the street in magisterial beauty
59,she loved everything that grew in gods earth even the weeds
18,with one exception
315,if she found a blade of nut grass in her yard it was like the second battle of the marne she swooped down upon it with a tin tub and subjected it to blasts from beneath with a poisonous substance she said was so powerful itd kill us all if we didnt stand out of the way
28,why cant you just pull it up
91,i asked after witnessing a prolonged campaign against a blade not three inches high
28,pull it up child pull it up
80,she picked up the limp sprout and squeezed her thumb up its tiny stalk
27,microscopic grains oozed out
55,why one sprig of nut grass can ruin a whole yard
88,when it comes fall this dries up and the wind blows it all over maycomb county
84,miss maudies face likened such an occurrence unto an old testament pestilence
53,her speech was crisp for a maycomb county inhabitant
121,she called us by all our names and when she grinned she revealed two minute gold prongs clipped to her eyeteeth
89,when i admired them and hoped i would have some eventually she said look here
122,with a click of her tongue she thrust out her bridgework a gesture of cordiality that cemented our friendship
189,miss maudies benevolence extended to jem and dill whenever they paused in their pursuits we reaped the benefits of a talent miss maudie had hitherto kept hidden from us
46,she made the best cakes in the neighborhood
219,when she was admitted into our confidence every time she baked she made a big cake and three little ones and she would call across the street jem finch scout finch charles baker harris come here
38,our promptness was always rewarded
49,in summertime twilights are long and peaceful
262,often as not miss maudie and i would sit silently on her porch watching the sky go from yellow to pink as the sun went down watching flights of martins sweep low over the neighborhood and disappear behind the schoolhouse rooftops
74,miss maudie i said one evening do you think boo radleys still alive
41,his names arthur and hes alive she said
47,she was rocking slowly in her big oak chair
23,do you smell my mimosa
36,its like angels breath this evening
15,how do you know
16,know what child
28,that b mr arthurs still alive
24,what a morbid question
35,but i suppose its a morbid subject
74,i know hes alive jean louise because i havent seen him carried out yet
52,maybe he died and they stuffed him up the chimney
33,where did you get such a notion
41,thats what jem said he thought they did
41,he gets more like jack finch every day
83,miss maudie had known uncle jack finch atticuss brother since they were children
70,nearly the same age they had grown up together at finchs landing
81,miss maudie was the daughter of a neighboring landowner dr frank buford
122,dr bufords profession was medicine and his obsession was anything that grew in the ground so he stayed poor
107,uncle jack finch confined his passion for digging to his window boxes in nashville and stayed rich
128,we saw uncle jack every christmas and every christmas he yelled across the street for miss maudie to come marry him
135,miss maudie would yell back call a little louder jack finch and theyll hear you at the post office i havent heard you yet
126,jem and i thought this a strange way to ask for a ladys hand in marriage but then uncle jack was rather strange
348,he said he was trying to get miss maudies goat that he had been trying unsuccessfully for forty years that he was the last person in the world miss maudie would think about marrying but the first person she thought about teasing and the best defense to her was spirited offense all of which we understood clearly
66,arthur radley just stays in the house thats all said miss maudie
67,wouldnt you stay in the house if you didnt want to come out
31,yessum but id wanta come out
13,why doesnt he
25,miss maudies eyes narrowed
35,you know that story as well as i do
26,i never heard why though
23,nobody ever told me why
35,miss maudie settled her bridgework
81,you know old mr radley was a foot washing baptist thats what you are aint it
31,my shells not that hard child
17,im just a baptist
37,dont you all believe in footwashing
22,at home in the bathtub
229,but we cant have communion with you all apparently deciding that it was easier to define primitive baptistry than closed communion miss maudie said footwashers believe anything thats pleasure is a sin
147,did you know some of em came out of the woods one saturday and passed by this place and told me me and my flowers were going to hell
16,your flowers too
25,theyd burn right with me
114,they thought i spent too much time in gods outdoors and not enough time inside the house reading the bible
123,my confidence in pulpit gospel lessened at the vision of miss maudie stewing forever in various protestant hells
143,true enough she had an acid tongue in her head and she did not go about the neighborhood doing good as did miss stephanie crawford
118,but while no one with a grain of sense trusted miss stephanie jem and i had considerable faith in miss maudie
125,she had never told on us had never played catandmouse with us she was not at all interested in our private lives
18,she was our friend
103,how so reasonable a creature could live in peril of everlasting torment was incomprehensible
27,that aint right miss maudie
30,youre the best lady i know
19,miss maudie grinned
14,thank you maam
63,thing is footwashers think women are a sin by definition
42,they take the bible literally you know
73,is that why mr arthur stays in the house to keep away from women
10,ive no idea
26,it doesnt make sense to me
99,looks like if mr arthur was hankerin after heaven hed come out on the porch at least
125,atticus says gods loving folks like you love yourself miss maudie stopped rocking and her voice hardened
167,you are too young to understand it she said but sometimes the bible in the hand of one man is worse than a whiskey bottle in the hand of  oh of your father
14,i was shocked
39,atticus doesnt drink whiskey i said
52,he never drunk a drop in his life  nome yes he did
51,he said he drank some one time and didnt like it
19,miss maudie laughed
43,wasnt talking about your father she said
